Record Length,2.500000e+03,,   0.000000000000,   0.47400,
Sample Interval,1.000000e-02,,   0.010000000000,   0.47400,
Trigger Point,-0.000000000000e+00,,   0.020000000000,   0.46200,
,,,   0.030000000000,   0.48800,
,,,   0.040000000000,   0.53200,
,,,   0.050000000000,   0.49200,
Source,CH1,,   0.060000000000,   0.46400,
Vertical Units,V,,   0.070000000000,   0.46400,
Vertical Scale,5.000000e-02,,   0.080000000000,   0.46600,
Vertical Offset,-5.620000e-01,,   0.090000000000,   0.46600,
Horizontal Units,s,,   0.100000000000,   0.46000,
Horizontal Scale,2.500000e+00,,   0.110000000000,   0.46600,
Pt Fmt,Y,,   0.120000000000,   0.45800,
Yzero,0.000000e+00,,   0.130000000000,   0.45600,
Probe Atten,1.000000e+00,,   0.140000000000,   0.46600,
Model Number,TBS1072B-EDU,,   0.150000000000,   0.47200,
Serial Number,C010859,,   0.160000000000,   0.45800,
Firmware Version,FV:v4.06,,   0.170000000000,   0.47000,
,,,0.180000000000,   0.47000,
,,,0.190000000000,   0.46200,
,,,0.200000000000,   0.47800,
,,,0.210000000000,   0.47200,
,,,0.220000000000,   0.46400,
,,,0.230000000000,   0.47000,
,,,0.240000000000,   0.46600,
,,,0.250000000000,   0.50600,
,,,0.260000000000,   0.47600,
,,,0.270000000000,   0.46800,
,,,0.280000000000,   0.46400,
,,,0.290000000000,   0.46200,
,,,0.300000000000,   0.47200,
,,,0.310000000000,   0.47400,
,,,0.320000000000,   0.46200,
,,,0.330000000000,   0.47600,
,,,0.340000000000,   0.47800,
,,,0.350000000000,   0.49600,
,,,0.360000000000,   0.47200,
,,,0.370000000000,   0.46200,
,,,0.380000000000,   0.46600,
,,,0.390000000000,   0.46400,
,,,0.400000000000,   0.46600,
,,,0.410000000000,   0.46800,
,,,0.420000000000,   0.47000,
,,,0.430000000000,   0.46400,
,,,0.440000000000,   0.46800,
,,,0.450000000000,   0.47200,
,,,0.460000000000,   0.45400,
,,,0.470000000000,   0.47600,
,,,0.480000000000,   0.47000,
,,,0.490000000000,   0.49400,
,,,0.500000000000,   0.48600,
,,,0.510000000000,   0.47200,
,,,0.520000000000,   0.47400,
,,,0.530000000000,   0.47200,
,,,0.540000000000,   0.47000,
,,,0.550000000000,   0.47600,
,,,0.560000000000,   0.47600,
,,,0.570000000000,   0.47400,
,,,0.580000000000,   0.47400,
,,,0.590000000000,   0.46600,
,,,0.600000000000,   0.46600,
,,,0.610000000000,   0.48200,
,,,0.620000000000,   0.47000,
,,,0.630000000000,   0.47800,
,,,0.640000000000,   0.47400,
,,,0.650000000000,   0.47600,
,,,0.660000000000,   0.47800,
,,,0.670000000000,   0.47000,
,,,0.680000000000,   0.46600,
,,,0.690000000000,   0.50000,
,,,0.700000000000,   0.45600,
,,,0.710000000000,   0.46800,
,,,0.720000000000,   0.47400,
,,,0.730000000000,   0.45800,
,,,0.740000000000,   0.47200,
,,,0.750000000000,   0.46400,
,,,0.760000000000,   0.46000,
,,,0.770000000000,   0.46600,
,,,0.780000000000,   0.48600,
,,,0.790000000000,   0.49000,
,,,0.800000000000,   0.47600,
,,,0.810000000000,   0.48800,
,,,0.820000000000,   0.46200,
,,,0.830000000000,   0.47400,
,,,0.840000000000,   0.45200,
,,,0.850000000000,   0.46000,
,,,0.860000000000,   0.47400,
,,,0.870000000000,   0.47800,
,,,0.880000000000,   0.47400,
,,,0.890000000000,   0.47000,
